Suburb,Address,Rooms,Type,Price,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Latitude,Longitude,Regionname,Propertycount,geom,geom_suburb,suburb area
Albert Park,227a Danks St,3,h,2030000.0,hockingstuart,28/08/2016,3.3,3206.0,3.0,2.0,0.0,152.0,-37.8488,144.9551,Southern Metropolitan,3280.0,POINT (144.9551 -37.8488),Port Phillip - West,0.0036864469584525447
Albert Park,17 Reed St,3,h,1740000.0,Marshall,28/08/2016,3.3,3206.0,3.0,2.0,2.0,147.0,-37.8448,144.9453,Southern Metropolitan,3280.0,POINT (144.9453 -37.8448),Port Phillip - West,0.0036864469584525447
Albert Park,74 Bridport St,3,h,2800000.0,Buxton,30/07/2016,3.3,3206.0,3.0,3.0,1.0,0.0,-37.8399,144.9577,Southern Metropolitan,3280.0,POINT (144.9577 -37.8399),Port Phillip - West,0.0036864469584525447
Albert Park,9 Durham St,1,h,985000.0,Marshall,30/07/2016,3.3,3206.0,1.0,1.0,0.0,81.0,-37.8411,144.9497,Southern Metropolitan,3280.0,POINT (144.9497 -37.8411),Port Phillip - West,0.0036864469584525447
Alphington,6 Smith St,4,h,2000000.0,Brace,3/09/2016,6.4,3078.0,3.0,2.0,4.0,853.0,-37.7707,145.0318,Northern Metropolitan,2211.0,POINT (145.0318 -37.7707),Darebin- Northcote,0.001434328820323096
Alphington,5/6 Yarralea St,3,h,1110000.0,Jellis,3/09/2016,6.4,3078.0,3.0,2.0,2.0,208.0,-37.7854,145.0325,Northern Metropolitan,2211.0,POINT (145.0325 -37.7854),Yarra - North,0.0013635085488200602
Alphington,136A Fulham Rd,3,h,1492000.0,Jellis,4/03/2017,6.4,3078.0,3.0,2.0,2.0,411.0,-37.7713,145.0279,Northern Metropolitan,2211.0,POINT (145.0279 -37.7713),Darebin- Northcote,0.001434328820323096
Alphington,44 Shiers St,4,h,1717500.0,Collins,8/10/2016,6.4,3078.0,4.0,2.0,1.0,599.0,-37.7717,145.031,Northern Metropolitan,2211.0,POINT (145.031 -37.7717),Darebin- Northcote,0.001434328820323096
Alphington,83 Fulham Rd,5,h,2840000.0,Nelson,12/06/2016,6.4,3078.0,5.0,4.0,4.0,809.0,-37.775,145.0268,Northern Metropolitan,2211.0,POINT (145.0268 -37.775),Darebin- Northcote,0.001434328820323096
Alphington,3/19 Harker St,2,u,525500.0,Miles,12/11/2016,6.4,3078.0,2.0,1.0,1.0,88.0,-37.7791,145.0306,Northern Metropolitan,2211.0,POINT (145.0306 -37.7791),Darebin- Northcote,0.001434328820323096
Alphington,4/2 Miller St,2,t,805000.0,Miles,12/11/2016,6.4,3078.0,2.0,2.0,3.0,155.0,-37.7804,145.0308,Northern Metropolitan,2211.0,POINT (145.0308 -37.7804),Darebin- Northcote,0.001434328820323096
Alphington,2/5 Yarana Rd,2,u,465000.0,McGrath,12/11/2016,6.4,3078.0,2.0,1.0,1.0,0.0,-37.7773,145.0314,Northern Metropolitan,2211.0,POINT (145.0314 -37.7773),Darebin- Northcote,0.001434328820323096
Alphington,815 Heidelberg Rd,3,h,2000000.0,hockingstuart,15/10/2016,6.4,3078.0,3.0,3.0,2.0,686.0,-37.78,145.0341,Northern Metropolitan,2211.0,POINT (145.0341 -37.78),Darebin- Northcote,0.001434328820323096
Alphington,44 Naroon Rd,3,h,1540000.0,Nelson,16/04/2016,6.4,3078.0,3.0,1.0,2.0,592.0,-37.7755,145.0288,Northern Metropolitan,2211.0,POINT (145.0288 -37.7755),Darebin- Northcote,0.001434328820323096
Alphington,3/98 Grange Rd,2,u,820000.0,Nelson,18/03/2017,6.4,3078.0,2.0,1.0,1.0,183.0,-37.7747,145.0264,Northern Metropolitan,2211.0,POINT (145.0264 -37.7747),Darebin- Northcote,0.001434328820323096
Alphington,10 Bennett St,4,h,1830000.0,Nelson,19/11/2016,6.4,3078.0,4.0,2.0,2.0,606.0,-37.7743,145.0316,Northern Metropolitan,2211.0,POINT (145.0316 -37.7743),Darebin- Northcote,0.001434328820323096
Alphington,38 Bennett St,4,h,2100000.0,Nelson,19/11/2016,6.4,3078.0,4.0,2.0,2.0,575.0,-37.7723,145.0319,Northern Metropolitan,2211.0,POINT (145.0319 -37.7723),Darebin- Northcote,0.001434328820323096
Alphington,2c Hamilton St,3,h,865000.0,hockingstuart,22/05/2016,6.4,3078.0,3.0,1.0,1.0,180.0,-37.7802,145.0243,Northern Metropolitan,2211.0,POINT (145.0243 -37.7802),Darebin- Northcote,0.001434328820323096
Alphington,5/5 Yarana Rd,2,u,390000.0,Nelson,22/05/2016,6.4,3078.0,2.0,1.0,1.0,0.0,-37.7773,145.0314,Northern Metropolitan,2211.0,POINT (145.0314 -37.7773),Darebin- Northcote,0.001434328820323096
Alphington,7/7 Chandler Hwy,2,t,650000.0,Brace,24/09/2016,6.4,3078.0,0.0,1.0,0.0,0.0,-37.7848,145.025,Northern Metropolitan,2211.0,POINT (145.025 -37.7848),Yarra - North,0.0013635085488200602
Alphington,1/14 Fulham Rd,2,u,512000.0,Love,25/02/2017,6.4,3078.0,2.0,1.0,1.0,0.0,-37.7805,145.0262,Northern Metropolitan,2211.0,POINT (145.0262 -37.7805),Darebin- Northcote,0.001434328820323096
Alphington,22 Lowther St,3,h,1165000.0,Barry,27/06/2016,6.4,3078.0,3.0,1.0,2.0,979.0,-37.7792,145.029,Northern Metropolitan,2211.0,POINT (145.029 -37.7792),Darebin- Northcote,0.001434328820323096
Alphington,11 Margaret Gr,4,h,1900000.0,McGrath,27/11/2016,6.4,3078.0,4.0,2.0,2.0,556.0,-37.7844,145.0225,Northern Metropolitan,2211.0,POINT (145.0225 -37.7844),Yarra - North,0.0013635085488200602
Alphington,6 Naroon Rd,3,h,1485000.0,McGrath,28/08/2016,6.4,3078.0,3.0,0.0,0.0,597.0,-37.7781,145.0284,Northern Metropolitan,2211.0,POINT (145.0284 -37.7781),Darebin- Northcote,0.001434328820323096
Alphington,42 Shiers St,4,h,1950000.0,Jellis,30/07/2016,6.4,3078.0,4.0,2.0,3.0,589.0,-37.7719,145.0309,Northern Metropolitan,2211.0,POINT (145.0309 -37.7719),Darebin- Northcote,0.001434328820323096
Altona,158 Queen St,3,h,520000.0,Greg,3/09/2016,13.8,3018.0,3.0,2.0,1.0,352.0,-37.87,144.825,Western Metropolitan,5301.0,POINT (144.825 -37.87),Hobsons Bay - Altona,0.004923520376904833
Altona,59 Bracken Gr,5,h,1525000.0,Greg,3/12/2016,13.8,3018.0,5.0,3.0,3.0,729.0,-37.8721,144.8105,Western Metropolitan,5301.0,POINT (144.8105 -37.8721),Hobsons Bay - Altona,0.004923520376904833
Altona,1/123 Blyth St,2,t,720000.0,hockingstuart,4/02/2016,13.8,3018.0,2.0,1.0,2.0,292.0,-37.8687,144.8197,Western Metropolitan,5301.0,POINT (144.8197 -37.8687),Hobsons Bay - Altona,0.004923520376904833
Altona,4 Blyth St,3,h,1120000.0,Barlow,4/03/2017,13.8,3018.0,3.0,1.0,2.0,506.0,-37.8693,144.8375,Western Metropolitan,5301.0,POINT (144.8375 -37.8693),Hobsons Bay - Altona,0.004923520376904833
Altona,20 Linnet St,4,h,780000.0,Sweeney,4/06/2016,13.8,3018.0,4.0,1.0,4.0,655.0,-37.868,144.8154,Western Metropolitan,5301.0,POINT (144.8154 -37.868),Hobsons Bay - Altona,0.004923520376904833
Altona,29 Rose St,4,h,1780000.0,Greg,4/06/2016,13.8,3018.0,4.0,3.0,6.0,1057.0,-37.8681,144.819,Western Metropolitan,5301.0,POINT (144.819 -37.8681),Hobsons Bay - Altona,0.004923520376904833
Altona,1/170 Blyth St,3,u,630000.0,Barlow,6/08/2016,13.8,3018.0,2.0,1.0,2.0,311.0,-37.8702,144.8143,Western Metropolitan,5301.0,POINT (144.8143 -37.8702),Hobsons Bay - Altona,0.004923520376904833
Altona,5/35 Grieve Pde,2,u,406000.0,hockingstuart,6/08/2016,13.8,3018.0,2.0,1.0,1.0,65.0,-37.8693,144.8171,Western Metropolitan,5301.0,POINT (144.8171 -37.8693),Hobsons Bay - Altona,0.004923520376904833
Altona,156 Maidstone St,3,h,660000.0,Greg,7/05/2016,13.8,3018.0,3.0,1.0,1.0,602.0,-37.8616,144.8116,Western Metropolitan,5301.0,POINT (144.8116 -37.8616),Hobsons Bay - Altona,0.004923520376904833
Altona,11 Keeshan Ct,3,h,683500.0,Greg,7/11/2016,13.8,3018.0,3.0,1.0,1.0,530.0,-37.8594,144.817,Western Metropolitan,5301.0,POINT (144.817 -37.8594),Hobsons Bay - Altona,0.004923520376904833
Altona,1/136 Queen St,2,u,580000.0,Barlow,8/10/2016,13.8,3018.0,2.0,1.0,1.0,225.0,-37.8696,144.827,Western Metropolitan,5301.0,POINT (144.827 -37.8696),Hobsons Bay - Altona,0.004923520376904833
Altona,173 Queen St,3,h,1335000.0,hockingstuart,8/10/2016,13.8,3018.0,3.0,1.0,4.0,777.0,-37.8697,144.8249,Western Metropolitan,5301.0,POINT (144.8249 -37.8697),Hobsons Bay - Altona,0.004923520376904833
Altona,1/265 Queen St,3,t,800000.0,hockingstuart,8/10/2016,13.8,3018.0,3.0,2.0,2.0,280.0,-37.8734,144.8143,Western Metropolitan,5301.0,POINT (144.8143 -37.8734),Hobsons Bay - Altona,0.004923520376904833
Altona,3/26 Grieve Pde,2,u,510000.0,Village,10/09/2016,13.8,3018.0,2.0,1.0,1.0,127.0,-37.8686,144.8182,Western Metropolitan,5301.0,POINT (144.8182 -37.8686),Hobsons Bay - Altona,0.004923520376904833
Altona,261 Queen St,4,h,1070000.0,Barlow,10/09/2016,13.8,3018.0,4.0,2.0,2.0,695.0,-37.8733,144.8147,Western Metropolitan,5301.0,POINT (144.8147 -37.8733),Hobsons Bay - Altona,0.004923520376904833
Altona,4/5 Rose St,2,u,425000.0,hockingstuart,10/09/2016,13.8,3018.0,2.0,1.0,2.0,115.0,-37.871,144.8185,Western Metropolitan,5301.0,POINT (144.8185 -37.871),Hobsons Bay - Altona,0.004923520376904833
Altona,1/60 David St,3,u,605000.0,Jas,10/12/2016,13.8,3018.0,3.0,2.0,2.0,230.0,-37.8646,144.827,Western Metropolitan,5301.0,POINT (144.827 -37.8646),Hobsons Bay - Altona,0.004923520376904833
Altona,1A Merritt Ct,3,t,705000.0,hockingstuart,11/02/2017,13.8,3018.0,3.0,2.0,2.0,197.0,-37.8579,144.8181,Western Metropolitan,5301.0,POINT (144.8181 -37.8579),Hobsons Bay - Altona,0.004923520376904833
Altona,4/31 Millers Rd,2,u,391000.0,Greg,11/02/2017,13.8,3018.0,2.0,1.0,1.0,0.0,-37.8678,144.8384,Western Metropolitan,5301.0,POINT (144.8384 -37.8678),Hobsons Bay - Altona,0.004923520376904833
Altona,111/112 Pier St,2,u,440000.0,hockingstuart,11/02/2017,13.8,3018.0,2.0,1.0,1.0,0.0,-37.8659,144.83100000000005,Western Metropolitan,5301.0,POINT (144.831 -37.8659),Hobsons Bay - Altona,0.004923520376904833
Altona,24 Wren St,4,h,845000.0,hockingstuart,11/02/2017,13.8,3018.0,4.0,1.0,2.0,745.0,-37.8658,144.8155,Western Metropolitan,5301.0,POINT (144.8155 -37.8658),Hobsons Bay - Altona,0.004923520376904833
Altona,1/152 Blyth St,3,t,743000.0,Gunn&Co,12/11/2016,13.8,3018.0,3.0,2.0,2.0,211.0,-37.8698,144.816,Western Metropolitan,5301.0,POINT (144.816 -37.8698),Hobsons Bay - Altona,0.004923520376904833
Altona,4/57 Blyth St,3,u,730000.0,Barlow,13/08/2016,13.8,3018.0,3.0,2.0,1.0,69.0,-37.868,144.8286,Western Metropolitan,5301.0,POINT (144.8286 -37.868),Hobsons Bay - Altona,0.004923520376904833
Altona,164 Maidstone St,3,h,635000.0,Sweeney,14/05/2016,13.8,3018.0,3.0,1.0,4.0,625.0,-37.8611,144.8114,Western Metropolitan,5301.0,POINT (144.8114 -37.8611),Hobsons Bay - Altona,0.004923520376904833
Altona,3/25 Rayner St,2,u,620000.0,hockingstuart,14/05/2016,13.8,3018.0,2.0,1.0,1.0,168.0,-37.8676,144.8202,Western Metropolitan,5301.0,POINT (144.8202 -37.8676),Hobsons Bay - Altona,0.004923520376904833
Altona,3/46 Sargood St,2,u,447000.0,Burnham,15/10/2016,13.8,3018.0,2.0,1.0,1.0,137.0,-37.8655,144.8299,Western Metropolitan,5301.0,POINT (144.8299 -37.8655),Hobsons Bay - Altona,0.004923520376904833
Altona,1/57 Blyth St,3,u,730000.0,Barlow,16/04/2016,13.8,3018.0,3.0,2.0,1.0,70.0,-37.868,144.8287,Western Metropolitan,5301.0,POINT (144.8287 -37.868),Hobsons Bay - Altona,0.004923520376904833
Altona,22 Fenfield St,3,h,678000.0,hockingstuart,16/04/2016,13.8,3018.0,3.0,1.0,2.0,606.0,-37.8608,144.8124,Western Metropolitan,5301.0,POINT (144.8124 -37.8608),Hobsons Bay - Altona,0.004923520376904833
Altona,5/8 David St,2,u,580000.0,Biggin,16/07/2016,13.8,3018.0,2.0,2.0,1.0,175.0,-37.8687,144.8268,Western Metropolitan,5301.0,POINT (144.8268 -37.8687),Hobsons Bay - Altona,0.004923520376904833
Altona,1/28 Seves St,3,h,712000.0,hockingstuart,17/09/2016,13.8,3018.0,3.0,1.0,2.0,363.0,-37.8674,144.8375,Western Metropolitan,5301.0,POINT (144.8375 -37.8674),Hobsons Bay - Altona,0.004923520376904833
Altona,27 McIntyre Dr,3,h,840000.0,Greg,18/03/2017,13.8,3018.0,3.0,2.0,2.0,534.0,-37.86,144.8245,Western Metropolitan,5301.0,POINT (144.8245 -37.86),Hobsons Bay - Altona,0.004923520376904833
Altona,4 Boyd St,3,h,980000.0,Barlow,19/11/2016,13.8,3018.0,3.0,1.0,2.0,724.0,-37.8672,144.817,Western Metropolitan,5301.0,POINT (144.817 -37.8672),Hobsons Bay - Altona,0.004923520376904833
Altona,12 Spear Ct,3,t,605100.0,hockingstuart,22/05/2016,13.8,3018.0,3.0,2.0,0.0,265.0,-37.8583,144.8172,Western Metropolitan,5301.0,POINT (144.8172 -37.8583),Hobsons Bay - Altona,0.004923520376904833
Altona,185 Queen St,3,h,880000.0,Barlow,22/08/2016,13.8,3018.0,3.0,3.0,1.0,577.0,-37.8699,144.8235,Western Metropolitan,5301.0,POINT (144.8235 -37.8699),Hobsons Bay - Altona,0.004923520376904833
Altona,3/20 Mulga St,3,u,577000.0,Williams,23/04/2016,13.8,3018.0,3.0,2.0,1.0,205.0,-37.8684,144.815,Western Metropolitan,5301.0,POINT (144.815 -37.8684),Hobsons Bay - Altona,0.004923520376904833
Altona,51 Millers Rd,4,h,1030000.0,Barlow,25/02/2017,13.8,3018.0,4.0,1.0,0.0,797.0,-37.8663,144.8387,Western Metropolitan,5301.0,POINT (144.8387 -37.8663),Hobsons Bay - Altona,0.004923520376904833
Altona,2/119 Railway St N,3,u,605000.0,Barlow,25/02/2017,13.8,3018.0,3.0,1.0,2.0,181.0,-37.8659,144.822,Western Metropolitan,5301.0,POINT (144.822 -37.8659),Hobsons Bay - Altona,0.004923520376904833
Altona,24 McIntyre Dr,3,h,753000.0,Barlow,27/06/2016,13.8,3018.0,3.0,2.0,2.0,529.0,-37.8612,144.8247,Western Metropolitan,5301.0,POINT (144.8247 -37.8612),Hobsons Bay - Altona,0.004923520376904833
Altona,104 Maidstone St,2,h,857000.0,hockingstuart,27/11/2016,13.8,3018.0,2.0,2.0,1.0,675.0,-37.8653,144.8129,Western Metropolitan,5301.0,POINT (144.8129 -37.8653),Hobsons Bay - Altona,0.004923520376904833
Altona,49 Bent St,3,h,1500000.0,Barlow,28/05/2016,13.8,3018.0,3.0,1.0,1.0,929.0,-37.8651,144.832,Western Metropolitan,5301.0,POINT (144.832 -37.8651),Hobsons Bay - Altona,0.004923520376904833
Altona,5/57 Blyth St,3,u,730000.0,Barlow,28/05/2016,13.8,3018.0,3.0,2.0,1.0,70.0,-37.868,144.8285,Western Metropolitan,5301.0,POINT (144.8285 -37.868),Hobsons Bay - Altona,0.004923520376904833
Altona,15 Kookaburra St,3,h,900000.0,Sweeney,28/05/2016,13.8,3018.0,3.0,1.0,4.0,697.0,-37.871,144.8075,Western Metropolitan,5301.0,POINT (144.8075 -37.871),Hobsons Bay - Altona,0.004923520376904833
Altona,219 Civic Pde,3,h,740000.0,Greg,28/08/2016,13.8,3018.0,3.0,1.0,2.0,604.0,-37.8631,144.8195,Western Metropolitan,5301.0,POINT (144.8195 -37.8631),Hobsons Bay - Altona,0.004923520376904833
Altona,3 Curtin Ct,4,h,931000.0,Sweeney,28/08/2016,13.8,3018.0,4.0,2.0,3.0,532.0,-37.8637,144.8365,Western Metropolitan,5301.0,POINT (144.8365 -37.8637),Hobsons Bay - Altona,0.004923520376904833
Altona,2/60 David St,2,h,535600.0,Compton,30/07/2016,13.8,3018.0,2.0,1.0,1.0,154.0,-37.8646,144.8272,Western Metropolitan,5301.0,POINT (144.8272 -37.8646),Hobsons Bay - Altona,0.004923520376904833
Altona North,45 Hearn St,5,h,1085000.0,FN,3/09/2016,11.1,3025.0,5.0,3.0,6.0,592.0,-37.8388,144.8567,Western Metropolitan,5132.0,POINT (144.8567 -37.8388),Hobsons Bay - Altona,0.004923520376904833
Altona North,4 Knapp St,3,h,781000.0,Jas,3/09/2016,11.1,3025.0,3.0,1.0,2.0,533.0,-37.8291,144.835,Western Metropolitan,5132.0,POINT (144.835 -37.8291),Hobsons Bay - Altona,0.004923520376904833
Altona North,21 Hatherley Gr,3,h,750000.0,Jas,4/03/2017,11.1,3025.0,3.0,1.0,3.0,554.0,-37.8449,144.85,Western Metropolitan,5132.0,POINT (144.85 -37.8449),Hobsons Bay - Altona,0.004923520376904833
Altona North,3/66 Marion St,2,t,421000.0,hockingstuart,4/03/2017,11.1,3025.0,2.0,1.0,1.0,77.0,-37.8351,144.8529,Western Metropolitan,5132.0,POINT (144.8529 -37.8351),Hobsons Bay - Altona,0.004923520376904833
Altona North,153 Mills St,3,h,1405000.0,Sweeney,4/03/2017,11.1,3025.0,3.0,1.0,3.0,655.0,-37.8338,144.8562,Western Metropolitan,5132.0,POINT (144.8562 -37.8338),Hobsons Bay - Altona,0.004923520376904833
Altona North,33 Carthy St,3,h,683000.0,FN,4/06/2016,11.1,3025.0,3.0,1.0,2.0,534.0,-37.8284,144.8355,Western Metropolitan,5132.0,POINT (144.8355 -37.8284),Hobsons Bay - Altona,0.004923520376904833
Altona North,16 Harris St,3,h,623000.0,Sweeney,4/06/2016,11.1,3025.0,3.0,1.0,3.0,540.0,-37.8267,144.8368,Western Metropolitan,5132.0,POINT (144.8368 -37.8267),Hobsons Bay - Altona,0.004923520376904833
Altona North,1/5 Little St,3,h,720000.0,Greg,6/08/2016,11.1,3025.0,3.0,2.0,1.0,0.0,-37.8379,144.8583,Western Metropolitan,5132.0,POINT (144.8583 -37.8379),Hobsons Bay - Altona,0.004923520376904833
Altona North,1/95 Mills St,3,h,588000.0,Williams,7/05/2016,11.1,3025.0,3.0,1.0,1.0,328.0,-37.838,144.8555,Western Metropolitan,5132.0,POINT (144.8555 -37.838),Hobsons Bay - Altona,0.004923520376904833
Altona North,5 Binns St,3,h,710000.0,Village,7/11/2016,11.1,3025.0,3.0,1.0,3.0,540.0,-37.8294,144.8378,Western Metropolitan,5132.0,POINT (144.8378 -37.8294),Hobsons Bay - Altona,0.004923520376904833
Altona North,25 Allan St,4,h,875000.0,Jas,8/10/2016,11.1,3025.0,3.0,1.0,4.0,559.0,-37.8448,144.8529,Western Metropolitan,5132.0,POINT (144.8529 -37.8448),Hobsons Bay - Altona,0.004923520376904833
Altona North,21 Hatherley Gr,3,h,700000.0,Jas,10/12/2016,11.1,3025.0,3.0,1.0,3.0,554.0,-37.8449,144.85,Western Metropolitan,5132.0,POINT (144.85 -37.8449),Hobsons Bay - Altona,0.004923520376904833
Altona North,1/256 Mason St,2,t,640000.0,Williams,11/03/2017,11.1,3025.0,2.0,1.0,1.0,252.0,-37.8397,144.8602,Western Metropolitan,5132.0,POINT (144.8602 -37.8397),Hobsons Bay - Altona,0.004923520376904833
Altona North,21 Allan St,4,h,650000.0,Williams,12/06/2016,11.1,3025.0,4.0,1.0,4.0,558.0,-37.8451,144.8529,Western Metropolitan,5132.0,POINT (144.8529 -37.8451),Hobsons Bay - Altona,0.004923520376904833
Altona North,2/36 May St,3,h,675000.0,hockingstuart,14/05/2016,11.1,3025.0,3.0,2.0,2.0,171.0,-37.8337,144.8554,Western Metropolitan,5132.0,POINT (144.8554 -37.8337),Hobsons Bay - Altona,0.004923520376904833
Altona North,11 Beevers St,3,h,708000.0,Greg,15/10/2016,11.1,3025.0,3.0,1.0,2.0,585.0,-37.8258,144.8523,Western Metropolitan,5132.0,POINT (144.8523 -37.8258),Hobsons Bay - Altona,0.004923520376904833
Altona North,10 Murphy St,4,h,965000.0,Gunn&Co,15/10/2016,11.1,3025.0,4.0,1.0,4.0,851.0,-37.8345,144.8444,Western Metropolitan,5132.0,POINT (144.8444 -37.8345),Hobsons Bay - Altona,0.004923520376904833
Altona North,16 Beevers St,3,h,680000.0,Sweeney,19/11/2016,11.1,3025.0,3.0,1.0,3.0,551.0,-37.8254,144.8514,Western Metropolitan,5132.0,POINT (144.8514 -37.8254),Hobsons Bay - Altona,0.004923520376904833
Altona North,21 Neal Ct,3,h,770000.0,hockingstuart,19/11/2016,11.1,3025.0,3.0,1.0,3.0,602.0,-37.8327,144.8451,Western Metropolitan,5132.0,POINT (144.8451 -37.8327),Hobsons Bay - Altona,0.004923520376904833
Altona North,31 Duosa Rd,3,h,923000.0,Greg,22/05/2016,11.1,3025.0,3.0,1.0,2.0,740.0,-37.8269,144.8455,Western Metropolitan,5132.0,POINT (144.8455 -37.8269),Hobsons Bay - Altona,0.004923520376904833
Altona North,252 Millers Rd,4,h,693000.0,Raine&Horne,22/05/2016,11.1,3025.0,4.0,2.0,4.0,315.0,-37.8391,144.8467,Western Metropolitan,5132.0,POINT (144.8467 -37.8391),Hobsons Bay - Altona,0.004923520376904833
Altona North,1/156 Chambers Rd,3,h,620000.0,Hunter,22/08/2016,11.1,3025.0,5.0,2.0,2.0,276.0,-37.8262,144.8443,Western Metropolitan,5132.0,POINT (144.8443 -37.8262),Hobsons Bay - Altona,0.004923520376904833
Altona North,2 Gadsden St,3,h,728500.0,Jas,22/08/2016,11.1,3025.0,3.0,1.0,1.0,531.0,-37.8277,144.8385,Western Metropolitan,5132.0,POINT (144.8385 -37.8277),Hobsons Bay - Altona,0.004923520376904833
Altona North,24 Hansen St,3,h,931000.0,hockingstuart,22/08/2016,11.1,3025.0,3.0,2.0,1.0,590.0,-37.8382,144.8649,Western Metropolitan,5132.0,POINT (144.8649 -37.8382),Hobsons Bay - Williamstown,0.0016711477364881185
Altona North,4 Prismall St,3,h,988000.0,Sweeney,22/08/2016,11.1,3025.0,3.0,1.0,4.0,715.0,-37.8423,144.8632,Western Metropolitan,5132.0,POINT (144.8632 -37.8423),Hobsons Bay - Altona,0.004923520376904833
Altona North,122 McIntosh Rd,3,h,590000.0,Village,23/04/2016,11.1,3025.0,3.0,1.0,2.0,561.0,-37.8444,144.8491,Western Metropolitan,5132.0,POINT (144.8491 -37.8444),Hobsons Bay - Altona,0.004923520376904833
Altona North,35 May St,2,h,610000.0,RT,24/09/2016,11.1,3025.0,2.0,1.0,2.0,691.0,-37.834,144.8553,Western Metropolitan,5132.0,POINT (144.8553 -37.834),Hobsons Bay - Altona,0.004923520376904833
Altona North,6 Hill St,3,h,815000.0,hockingstuart,25/02/2017,11.1,3025.0,3.0,2.0,3.0,555.0,-37.8318,144.8388,Western Metropolitan,5132.0,POINT (144.8388 -37.8318),Hobsons Bay - Altona,0.004923520376904833
Altona North,84 May St,4,h,970000.0,Greg,25/02/2017,11.1,3025.0,4.0,1.0,2.0,708.0,-37.833,144.8494,Western Metropolitan,5132.0,POINT (144.8494 -37.833),Hobsons Bay - Altona,0.004923520376904833
Altona North,155 Chambers Rd,4,h,760000.0,Hunter,27/06/2016,11.1,3025.0,4.0,1.0,3.0,668.0,-37.8262,144.8439,Western Metropolitan,5132.0,POINT (144.8439 -37.8262),Hobsons Bay - Altona,0.004923520376904833
Altona North,268d Mason St,4,t,847500.0,RT,27/06/2016,11.1,3025.0,4.0,3.0,1.0,252.0,-37.8393,144.8568,Western Metropolitan,5132.0,POINT (144.8568 -37.8393),Hobsons Bay - Altona,0.004923520376904833
Altona North,5 Cresser St,4,h,1200000.0,RT,27/11/2016,11.1,3025.0,4.0,1.0,4.0,633.0,-37.8375,144.8541,Western Metropolitan,5132.0,POINT (144.8541 -37.8375),Hobsons Bay - Altona,0.004923520376904833
Altona North,107 McIntosh Rd,3,h,700000.0,Hunter,27/11/2016,11.1,3025.0,3.0,1.0,1.0,557.0,-37.8441,144.8505,Western Metropolitan,5132.0,POINT (144.8505 -37.8441),Hobsons Bay - Altona,0.004923520376904833
Altona North,10 Knapp St,3,h,625000.0,Hunter,28/05/2016,11.1,3025.0,3.0,1.0,1.0,536.0,-37.8285,144.8351,Western Metropolitan,5132.0,POINT (144.8351 -37.8285),Hobsons Bay - Altona,0.004923520376904833
Altona North,4/221 Blackshaws Rd,2,u,292000.0,Jas,28/08/2016,11.1,3025.0,2.0,1.0,1.0,153.0,-37.8332,144.8649,Western Metropolitan,5132.0,POINT (144.8649 -37.8332),Hobsons Bay - Altona,0.004923520376904833
Armadale,8/19 Mercer Rd,2,u,599000.0,Jellis,3/09/2016,6.3,3143.0,2.0,1.0,1.0,0.0,-37.8543,145.0262,Southern Metropolitan,4836.0,POINT (145.0262 -37.8543),Stonnington - Malvern,0.0016457902675028478
Armadale,1/42 Adelaide St,2,u,550000.0,Noel,3/12/2016,6.3,3143.0,2.0,1.0,0.0,861.0,-37.8539,145.0284,Southern Metropolitan,4836.0,POINT (145.0284 -37.8539),Stonnington - Malvern,0.0016457902675028478
Armadale,14/71 Denbigh Rd,3,u,995000.0,Marshall,3/12/2016,6.3,3143.0,3.0,2.0,2.0,0.0,-37.8552,145.016,Southern Metropolitan,4836.0,POINT (145.016 -37.8552),Stonnington - Prahran,0.0009803458233365477
Armadale,4/769 High St,3,t,1205000.0,Jellis,3/12/2016,6.3,3143.0,3.0,2.0,2.0,101.0,-37.854,145.0135,Southern Metropolitan,4836.0,POINT (145.0135 -37.854),Stonnington - Prahran,0.0009803458233365477
Armadale,7 Llaneast St,3,h,1939000.0,Jellis,3/12/2016,6.3,3143.0,3.0,2.0,2.0,296.0,-37.8614,145.0274,Southern Metropolitan,4836.0,POINT (145.0274 -37.8614),Stonnington - Malvern,0.0016457902675028478
Armadale,9/55 Northcote Rd,1,u,421500.0,Biggin,3/12/2016,6.3,3143.0,1.0,1.0,0.0,0.0,-37.853,145.0167,Southern Metropolitan,4836.0,POINT (145.0167 -37.853),Stonnington - Prahran,0.0009803458233365477
